Doc_ID,Nama_Tempat,Lokasi,Rating,Teks_Mentah
348,Kuncen Camp Ground,"Kab. Semarang, Jawa Tengah",5.0,Agrowisata Kuncen Polobogo Kabupaten Semarang merupakan tempat Wisata Alam yang berada di Lereng Gunung Merbabu. Tempat Wisata ini merupakan tempat wisata baru dengan view rawa pening dan gunung ungaran. Tempata wisata ini baru di buka pada pertengahan tahun 2021. Disini tersedia tempat camping taman restoran dan embung yang berfungsi untuk pengairan.
349,Kuncen Camp Ground,"Kab. Semarang, Jawa Tengah",5.0,Pernah camping di situ. Asyik dan pemandangan bagus.
350,Kuncen Camp Ground,"Kab. Semarang, Jawa Tengah",5.0,"Hai Hai…! Apa kabar kalian? Semoga sehat selalu yaaa. Disini, aku kembali lagi dengan cerita yang masih di Jateng, yaitu di event komunitasnya bokap. Yakni, di Kuncen Camp Ground Polobogo – Getasan. Yup, ini komunitas mobil Blazer yang ada di Indonesia dan kali ini Blazer Salatiga Raya yang menjadi tuan rumahnya. Event ini didatangi oleh komunitas Jawa – Bali dan kebetulan bokap mewakili komunitas Banyuwangi.

Buat kalian yang udah baca blog aku di Telomoyo, gunung yang membawa pulang banyak cerita pasti tau kan aku nginep di rumah Om Budi. Nah, dari situ lah kita berangkat ke Kuncen sekitar pukul 1 siang bersama teman-teman komunitas dari berbagai kota. Jarak yang ditempuh sekitar setengah jam.

Ohya, tempat yang aku kunjungin ini letaknya lumayan di atas dan aksesnya juga menegangkan. Yup, inilah yang dinamakan angon kebo (sebutan untuk Blazer) memang jalan seperti ini yang dicari. Medannya yang lumayan ekstrem, jalannya naik-turun kaya rollercoaster jadi kudu pakai gigi 1 dan 2, selain itu cuma muat satu mobil (asli sempit dan curam) belum lagi tikungan tajam dimana-mana. Sepanjang perjalanan kita cuma nemuin beberapa rumah aja (agak horor sih) selebihnya kanan kiri pohon gede hehehe.

Okaylah kita nyampe di tempat tujuan, disambut oleh panitia yang ramah dan hamparan luas di depan mata. Yup, ini memang camping ground sih jadi disini benar-benar feel free. Karena tempatnya memang baru, jadi ada pembangunan yang belum selesai seperti akan dibuat waduk. Tempat parkirnya sangat luas, jarak parkiran ke tenda lumayan jauh, sekitar 300 meter dan dengan jalanan yang naik turun (lumayan bakar lemak tsayy). Bagi aku pribadi hanya ada satu spot yang indah. Yakni, pemandangan Kota Semarang yang nampak dari atas sini dan Danau Rawa Pening di ujung sana.


Kabut menutupi pemandangan Kota Semarang dan Danau Rawa Pening di ujung sana
Penyambutan panitia cukup memuaskan, ada berbagai suguhan makanan – minuman, live music dan tuan rumah yang siap siaga ngebantu kebutuhan kita. Cuma disini minusnya toiletnya jauh bangeeeeet dan hanya ada di 4 titik, belum lagi ngantrinya haha gimana ngga?? Sekitar 200 mobil yang datang dan udah di booking buat event ini.


Para kebo memenuhi parkiran
Disini kita saling berbaur, menceritakan perjalanan dari kota masing-masing, pastinya ngomongin soal kebo dan touring selanjutnya bakal diadakan dimana. Ada teman lama dan teman baru yang saling menyatu membentuk persaudaraan. Nah, puncak acara ada di malam hari. Seperti temanya, yaitu ngopi bareng dan ditemani live music sepanjang malam.

Disaat meriahnya acara, ada kuis-kuis apalah lupa namanya dan terdengar seru banget, tapi malam itu pusing dan sinusku kambuh jadi aku cuma di tenda ngobrol bersama salah satu teman dari Purwokerto sampai pukul 12 malam haha ngga bisa tidur rame banget.

Ntah karena apa akhirnya aku tertidur di karpet luar tenda hahaha padahal udara dingin bukan main. Singkat cerita besok paginya bangun langsung mandi, jalan-jalan ke sekitar nikmatin suasana dan sarapan bareng. Ngga lupa camilan yang udah tersedia dong.


Selamat pagi… Mager banget tapi harus tetap mandi!

Spot indah dan kesejukannya yang terasa di pagi hari
Acara terakhir yaitu, adu kegantengan mobil. Mana yang paling macho, keren, mengkilat dan sebagainya. Setelah itu dijadikan ajang foto hahaha mantap!


Sesi adu kegantengan modifikasi kebo
Acara berakhir pada pukul 9 pagi setelah do’a bersama dan sayonara. Pulangnya melewati jalan curam tadi dan langsung gass ke Kota Batik – Pekalongan. Sekian dari cerita ini. Salam."
351,Kuncen Camp Ground,"Kab. Semarang, Jawa Tengah",5.0,"Lokasi & Konsep
Terletak di Desa Polobogo, Kecamatan Getasan, Kabupaten Semarang. 
Memfokuskan pada area camping ground dan campervan park di lereng dataran, dengan view alam terbuka. 
Ada beberapa “zona” area:
Area atas = tanah lapang datar. 
Area tengah = rerumputan berundak. 
Area bawah = lereng dengan view ke danau atau lembah. 
Akses & Rute
Diakses via jalan lingkar Salatiga / road ring Salatiga, lalu jalan alternatif menuju Polobogo. 
Sebagian jalan mungkin kecil atau tanjakan lembah, jadi perlu kehati‐hatian. (terkait rute menuju lokasi)
fasilitas & suasana
Suasana alam yang asri, cocok untuk camping, gathering keluarga, atau untuk campervan. 
Area dengan pemandangan terbuka dan grass field yang cukup untuk tenda dan kendaraan campervan.
Ada fasilitas tambahan yang mendukung seperti café/resto atau pendopo, menurut salah satu ulasan. 
Kelebihan yang disebutkan
Dekat dari kota (Salatiga/Semarang) → memudahkan akses weekend. 
Variasi area camping dengan view yang berbeda, sehingga bisa memilih suasana yang diinginkan (datar vs lereng)
Cocok untuk aktivitas keluarga, teman, atau komunitas campervan
Catatan / Hal yang perlu diperhatikan
Karena ada area lereng, tenda atau kendaraan harus diperhatikan stabilitasnya.
Akses jalan mungkin agak menantang terutama untuk mobil besar atau malam hari.
Tenda/kemah di alam terbuka berarti harus siap dengan cuaca dan perlengkapan camping yang memadai.
Jika memilih area bawah atau lereng, pastikan view dan keamanan lokasi sebelum mendirikan tenda."
352,Camping Umbul Sidomukti,"Kab. Semarang, Jawa Tengah",5.0,"Sangat direkomendasikan untuk camping dengan harga murah sekitar 200 ribuan. Cukup masuk ke tenda dan sudah mendapatkan matras dan sleeping bag. Selain itu, sudah mendapatkan kolam renang gratis."
353,Camping Umbul Sidomukti,"Kab. Semarang, Jawa Tengah",5.0,"Pertama kali di camping di Umbul Sidomukti, anak saya tidak mau pulang. Sangat betah camping di sini, selain udaranya dingin, pemandangannya juga luar biasa, stafnya ramah, pokoknya mantap dan sangat direkomendasikan."
354,Pinusan Nglimut,"Kendal, Jawa Tengah",5.0,"Hutan Pinus Nglimut, Keelokan Alam di Kendal
Wisata Hutan Pinus Nglimut yang terletak di Desa Gonoharjo, Kecamatan Limbangan, Kabupaten Kendal ini sangat amat disayangkan jika kamu lewatkan saat sedang berada di Kendal. Di sana pengelola telah menyediakan banyak spot foto menarik yang bisa kamu gunakan untuk mengabadikan moment. 

Wisata plesiran ini sedang naik daun dan menjadi referensi wisata alam yang sangat nyaman untuk dikunjungi. Cocok banget deh buat kamu-kamu yang senang menikmati akhir pekan dengan nuansa alam, bahkan kamu juga bisa camping loh disana. 

Adapun fasilitas yang disediakan ada gazebo, panggung untuk swafoto, toilet, mushola, dan perlengkapan camping. Alasan wisata ini tidak banyak mengalami perubahan pada hutan pinusnya adalah karena pihak pengelola ingin menonjolkan nuansa alamnya. Bahkan beberapa bangunan sengaja dibuat dari kayu agar tidak merusak lingkungan.

Buat kamu yang ingin berkunjung dengan rombongan menggunakan mobil tidak perlu takut, karena meskipun terletak di dataran tinggi, kamu bisa membawa mobil langsung menuju lokasi loh.

Jam Operasional dan Tarif Tiket
Akses jalan menuju wisata ini cukup mudah loh, dan kamu bisa berkunjung setiap hari karena wisata ini buka selama 24 jam. Untuk tarif masuknya  kamu hanya perlu merogoh kocek Rp. 8.000,- saja per orang. dan Rp. 15.000,- per orang untuk camping"
355,Pinusan Nglimut,"Kendal, Jawa Tengah",5.0,"Bagi Anda yang masih bingung mencari tempat wisata untuk mengisi libur Natal dan Tahun Baru, Pinusan Nglimut bisa menjadi pilihan. Terletak di Dusun Nglimut, Desa Gonoharjo, Kecamatan Limbangan, Kabupaten Kendal, Jawa Tengah, tempat ini menawarkan kenyamanan untuk liburan bersama keluarga serta fasilitas berkemah bagi yang ingin menikmati suasana malam yang sejuk.
Akses menuju Pinusan Nglimut sangat mudah, dengan jalan yang baik dan dapat dilalui kendaraan roda dua maupun empat. Dari Semarang, perjalanan menuju lokasi ini hanya memakan waktu sekitar 59 menit melalui Ngaliyan, Mijen, Boja, dan Limbangan. Sementara dari Kaliwungu, waktu tempuhnya sekitar 56 menit melalui jalan raya Kaliwungu – Boja.
Mayoritas pengunjung Pinusan Nglimut berasal dari kota Semarang, Ungaran, Kendal, dan sekitarnya. Tempat wisata ini buka setiap hari, dengan jam operasional dari pukul 08.00 hingga 17.00 WIB pada hari Senin-Jumat, dan 24 jam nonstop pada hari Sabtu, Minggu, serta hari libur. Tiket masuk ke hutan Pinus Nglimut sangat terjangkau, yakni Rp 10.000 per orang, sedangkan biaya camping dikenakan Rp 15.000 per orang. Manager Pinusan Nglimut, Taufik Santoso, menyatakan bahwa pada hari libur, rata-rata jumlah pengunjung mencapai 500 hingga 600 orang. ""Kami juga menyediakan tempat-tempat istirahat dan santai, seperti gazebo dan ayunan,"" ungkap Taufik pada Kamis (19/12/2024). Taufik menambahkan, Pinusan Nglimut juga menyediakan tenda bagi wisatawan yang ingin berkemah, dengan harga sewa Rp 75.000 untuk tenda berkapasitas 3-4 orang, dan Rp 120.000 untuk tenda berkapasitas 5-6 orang, sudah termasuk bongkar pasang. ""Tapi kalau bawa tenda sendiri juga tidak masalah,"" tambahnya.
Salah satu pengunjung asal Kaliwungu, Heri Setyawan, mengaku telah beberapa kali mengunjungi Pinusan Nglimut. Menurutnya, tempat ini asri, sejuk, dan jauh dari kebisingan kota, serta sangat cocok untuk berfoto. ""Anak-anak suka. Mereka bisa bebas ambil foto untuk koleksi mereka. Di samping itu, tempatnya aman,"" kata Heri. Pinusan Nglimut menawarkan pengalaman liburan yang menyenangkan bagi keluarga dan menjadi salah satu destinasi favorit di Kendal selama liburan akhir tahun."
356,Kuncen Camp Ground,"Kab. Semarang, Jawa Tengah",5.0,"Berada di lereng Gunung Merbabu, tepatnya di Desa Polobogo, Kecamatan Getasan, Kabupaten Semarang, Agrowisata Kuncen Polobogo menyimpan pesona yang belum banyak dikenal publik.

Berada di ketinggian sekitar 700 meter di atas permukaan laut (mdpl), kawasan ini menawarkan udara yang sejuk dan suasana yang menenangkan, sehingga menjadi tempat yang cocok untuk pelarian sejenak dari hiruk pikuk kota.

Agrowisata ini merupakan contoh sukses kolaborasi antara alam, masyarakat, dan semangat inovasi. Dikembangkan mulai pada 2019, Agrowisata Kuncen telah menarik perhatian komunitas dan wisatawan yang ingin merasakan pengalaman luar ruang yang berbeda, dari sekadar menikmati pemandangan hingga berkegiatan outdoor dan edukasi pertanian.
Sekilas Mengenai Agrowisata Kuncen Polobogo
Agrowisata Kuncen Polobogo bukan sekadar tempat rekreasi, melainkan ruang belajar dan berkumpul bagi komunitas, wisatawan, hingga generasi muda yang ingin lebih dekat dengan pertanian dan alam.

Polobogo sudah lama dikenal sebagai sentra durian di Kabupaten Semarang, sehingga tempat ini semakin istimewa.

Sebelum menjadi agrowisata, lahan ini dulunya ditanami jagung dan rumput gajah. Namun karena hasil pertanian yang kurang maksimal, masyarakat memutuskan untuk mengalihfungsikannya menjadi lokasi wisata berbasis pertanian.

Kini, Agrowisata Kuncen menawarkan beragam kegiatan edukatif dan menyenangkan, sekaligus menjadi simbol kebangkitan ekonomi lokal berbasis kearifan desa.
Daya Tarik Agrowisata Kuncen Polobogo
Tak sekadar memanjakan mata, Agrowisata Kuncen menghadirkan pengalaman yang kaya akan nilai edukasi dan petualangan. Berikut beberapa daya tarik yang bisa Kawan GNFI nikmati:

Panorama Alam yang Menakjubkan
Dari kawasan agrowisata, pengunjung dapat menikmati pemandangan Gunung Merbabu yang megah serta melihat langsung keindahan Rawa Pening dari kejauhan. Deretan perbukitan yang rimbun menambah suasana teduh dan menyegarkan.

Sentra Durian Pegunungan
Uniknya, Polobogo menjadi daerah penghasil durian meski berada di kawasan pegunungan. Rasa duriannya yang khas dan dagingnya yang tebal menjadikan buah ini buruan banyak pedagang dari luar daerah.

Camping Ground dan Campervan Park
Agrowisata Kuncen menyediakan area berkemah yang luas, lengkap dengan fasilitas kamar mandi dan tempat parkir. Bagi Kawan GNFI yang ingin menikmati pengalaman baru, tersedia juga area khusus campervan untuk beristirahat langsung di alam terbuka.
Resto dan Gazebo di Tengah Alam
Tempat ini juga dilengkapi restoran yang menyajikan hidangan lezat, cocok untuk bersantai setelah menjelajah. Gazebo-gazebo yang tersebar di sekitar area memungkinkan pengunjung menikmati panorama sembari bersantai.

Embung Multifungsi
Terdapat embung yang tak hanya berfungsi sebagai penampung air untuk perkebunan, tetapi juga mempercantik lanskap kawasan ini.

Wadah Inovasi Pertanian untuk Anak Muda
Area yang belum tergarap direncanakan sebagai lokasi eksperimen pertanian modern. Ini merupakan langkah untuk membangkitkan minat bertani di kalangan generasi muda dengan pendekatan yang adaptif dan inovatif.
Akses Menuju Agrowisata Kuncen Polobogo
Bagi Kawan GNFI yang ingin berkunjung, Agrowisata Kuncen Polobogo dapat diakses dengan cukup mudah dari pusat Kota Semarang. Jarak tempuhnya sekitar 1,5 jam perjalanan darat, tergantung kondisi lalu lintas. Jika berangkat dari arah Salatiga, perjalanan lebih singkat, yakni hanya sekitar 30-40 menit via Jalan Raya Kopeng.

Rute umum yang bisa diambil adalah melalui Jalan Raya Salatiga–Kopeng, kemudian masuk ke wilayah Kecamatan Getasan. Petunjuk arah menuju Desa Polobogo cukup jelas, dan Google Maps juga sudah mencantumkan lokasi Agrowisata Kuncen, sehingga memudahkan navigasi.

Bagi pengunjung yang menggunakan kendaraan pribadi, akses jalan ke lokasi sudah terbilang baik, meski terdapat beberapa tanjakan yang cukup curam. Kendaraan roda dua maupun roda empat dapat mencapai area wisata dengan aman. Parkir tersedia dengan kapasitas cukup luas.
Tips Berkunjung ke Agrowisata Kuncen Polobogo
Agar pengalamanmu makin menyenangkan, simak beberapa tips berikut sebelum menjelajahi Agrowisata Kuncen Polobogo:

Datang saat cuaca cerah
Karena terletak di dataran tinggi, kawasan ini rentan diselimuti kabut tebal pada sore hari. Waktu terbaik berkunjung adalah pagi hingga siang.

Kenakan pakaian yang nyaman dan hangat
Suhu udara cukup sejuk, terutama di pagi dan malam hari. Jaket ringan sangat disarankan.

Bawa perlengkapan pribadi jika ingin berkemah
Meskipun tersedia beberapa fasilitas dasar, membawa peralatan sendiri akan memberi kenyamanan lebih saat berkemah.

Siapkan kamera atau smartphone
Setiap sudut Agrowisata Kuncen menyimpan pemandangan cantik yang sayang untuk dilewatkan. Cocok untuk berburu konten media sosial!

Dukung UMKM lokal
Cicipi dan beli produk lokal seperti durian, olahan lemon, atau makanan khas desa sebagai bentuk apresiasi terhadap warga sekitar.
Ayo Berkunjung ke Agrowisata Kuncen Polobogo!
Agrowisata Kuncen Polobogo adalah bukti bahwa desa bisa menjadi pusat wisata yang inklusif dan berdaya.

Tak hanya menawarkan keindahan alam, kawasan ini juga menjadi laboratorium hidup untuk edukasi, inovasi pertanian, dan penguatan ekonomi lokal.

Jadi, tunggu apa lagi, Kawan GNFI? Mari dukung wisata berbasis desa dan rasakan sendiri sensasi berpetualang di alam sambil belajar dan bersantai di Agrowisata Kuncen Polobogo."
357,Bumi Perkemahan Sambi Sewu - Seropan,"Gunungkidul, DIY",5.0,"Tempat perkemahan yang cukup luas (mungkin cukup untuk 100an orang), lahan berumput namun terdapat beberapa saluran air buatan supaya air tidak menggenang.  Bersebelahan langsung dengan cabang sungai yang mengarah ke kali Oya, sehingga arus air cenderung lambat dan tidak berbahaya. Tidak direkomendasikan untuk berenang di sini karena air kotor, air di sini diutamakan sebagai sumber air irigasi persawahan.  Dikarenakan bersebelahan dengan aliran air, maka ketika malam akan cenderung banyak nyamuk di sini, bersiaplah.  MASIH BELUM DIKETAHUI UNTUK KEMAH/ BERKEGIATAN DI SINI MEMERLUKAN PERIJINAN/ BAYAR SEWA."
358,Bumi Perkemahan Sambi Sewu - Seropan,"Gunungkidul, DIY",5.0,"Tempatnya asri banget, sangat cocok untuk berkemah atau sekedar piknik. Minusnya ada di jalan menuju ke lokasi, apalagi saat musim hujan. Jadi sangat sangat disarankan kesini saat musim kemarau aja, jangan kesini saat musim hujan karena akses jalan yang sulit dilalui, jalannya ada genangan air, becek dan genangannya dalem. Selain itu saat musim hujan sungainya jadi meluap, stay safe yaa."
359,Bumi Perkemahan Sambi Sewu - Seropan,"Gunungkidul, DIY",5.0,Ideal unt camping ground semoga kebersihannya selalu terjaga
360,Bumi Perkemahan Sambi Sewu - Seropan,"Gunungkidul, DIY",4.0,"Merupakan salah satu tempat perkemahan di Kabupaten Gunung Kidul. Lokasi sebelah utara obywk wisata Goa pindul. Perkemahaan ini menyediakan lokasi camping / kemah alam, cocok untuk keluarga dan organisasi. Disarankan unt tidak menginap, krn belum ada fasilitas MCK, hanya ada air dari aliran sungai. Pemukiman pendudu berjarak -+1km dari lokasi Pengunjung dapat membawa sendiri alat kemah atau menyewa tenda dan perlengkapan camp yang disediakan. Lebih mengasyikan berkunjung untuk bbrp waktu dengan membawa perlengkapan dr rumah, tidak ditariknHTM. Meski fasilitas belum memadai, tapi viewnya kerennnn..."
361,Bumi Perkemahan Sambi Sewu - Seropan,"Gunungkidul, DIY",4.0,Hizbul Wathan SMK Muh Wonosari pernah kemah disini tahun 2011. Untuk toilet masih numpang warga sekitar & membuat sendiri toilet darurat.
362,Bumi Perkemahan Sambi Sewu - Seropan,"Gunungkidul, DIY",5.0,"Bumi perkemahan yg luas dan sejuk dkt dengan sungai yg oleh warga sekitar di fungsikan untuk mandi dan nyuci sehari 2nya,warga sekitar jg ramah2"
363,Bumi Perkemahan Sambi Sewu - Seropan,"Gunungkidul, DIY",5.0,"hallo ka, apakah ada nomor aktif yang bisa dihubungi?"
364,Bumi Perkemahan Sambi Sewu - Seropan,"Gunungkidul, DIY",4.0,"Tempatnya nyaman, sayang sekarang pohon-pohonnya tinggal sedikit."
365,Bumi Perkemahan Sambi Sewu - Seropan,"Gunungkidul, DIY",5.0,Benar2 dapat mendidik sederhana utk generasi selanjutnya
366,Bumi Perkemahan Sambi Sewu - Seropan,"Gunungkidul, DIY",5.0,Pemandangan yg cukup memanjakan mata
367,Bumi Perkemahan Sambi Sewu - Seropan,"Gunungkidul, DIY",4.0,Tempat renang pas lagi di tempat simbah
368,Bumi Perkemahan Sambi Sewu - Seropan,"Gunungkidul, DIY",5.0,Tempatnya sejuk untuk berkemah
369,Bumi Perkemahan Sambi Sewu - Seropan,"Gunungkidul, DIY",5.0,Pariwisata keluarga besar bakri textil
370,Bumi Perkemahan Sambi Sewu - Seropan,"Gunungkidul, DIY",5.0,Tempat perkemahan recommended
371,Bumi Perkemahan Sambi Sewu - Seropan,"Gunungkidul, DIY",4.0,Tempat luas
372,Bumi Perkemahan Sambi Sewu - Seropan,"Gunungkidul, DIY",4.0,Keren dan alami
373,Bumi Perkemahan Sambi Sewu - Seropan,"Gunungkidul, DIY",5.0,Puncak
374,Bumi Perkemahan Sambi Sewu - Seropan,"Gunungkidul, DIY",4.0,Menyukai
375,Camping Ground Wanagama,"Gunungkidul, DIY",5.0,lokasi sangat horor dan membingungkan bagi yang belum ke daerah ini. Tapi asri adhem ayem sejenak istirahat..
376,Camping Ground Wanagama,"Gunungkidul, DIY",5.0,"Cocok buat yg pengen self healing & butuh tempat yg tenang, jauh dari riuh suasana kota 🧘🏻‍♂️ …"
377,Camping Ground Wanagama,"Gunungkidul, DIY",5.0,Tempat sutingnya KKN desa Penari bagian pendopo
378,Camping Ground Wanagama,"Gunungkidul, DIY",4.0,Sejuk.cuman byk nyamuk
379,Camping Ground Wanagama,"Gunungkidul, DIY",5.0,Tempat yang sejuk dan alami
380,Camping Ground Wanagama,"Gunungkidul, DIY",5.0,"Tempat yang asik untuk nongkrong dan camping, ada berbagai macam wahana seperti forest tracking, healing track, honey tasting, pengolahan minyak kayu putih dan masih banyak lagi"
381,Camping Hill Gedang Sari,"Gunungkidul, DIY",5.0,Tempat bagus dan nyaman sekali. Recommended utk ke sini di pagi hari. Banyak kupu2nya. Pemandangan juga bagus dan segar. Ini foto2nya no edit samsek. Good place for a short getaway from hectic life
382,Camping Hill Gedang Sari,"Gunungkidul, DIY",5.0,"Pemandangan yg indah, cukup ideal utk camping ground utk kegiatan character building, ataupun kegiatan pembelajaran yang lain. Cukup tenang, meskipun tidak jauh dari kota Yogyakarta."
383,Camping Hill Gedang Sari,"Gunungkidul, DIY",5.0,Tempat yang cocok untuk belajar dan berkegiatan di alam.
384,Camping Hill Gedang Sari,"Gunungkidul, DIY",5.0,Tempatnya asik buat yg pengen dapat ketenangan.
385,Camping Hill Gedang Sari,"Gunungkidul, DIY",5.0,"Walau dikata daerah Gedang Sari itu panas, tapi di buper ini amat semilir karena posisinya yang tinggi. Pemandangan sekeliling buper sangat memanjakan mata. Sore hari bisa lihat damainya sunset. Kita juga bisa lihat merapi merbabu dari sini. Pendopo jogjlo dan rumah limasan bisa buat bobok nyaman. Aneka pohon juga ditanam disini. Bener bener lokasi nyaman buat mencari kedamaian."
386,Camping Hill Gedang Sari,"Gunungkidul, DIY",5.0,"Cocok untuk kemah sekolah. Pemandangan bagus, luas, bersih, mck memadahi. Ada jalur buat outbond juga. Kalau mau main doang juga bisa buat foto-foto asik. Yang punya juga ramah"
387,Camping Hill Gedang Sari,"Gunungkidul, DIY",4.0,"Bagi temen-temen, saudara yang suka mencari suasana ketenangan batin di sini tempatnya...sangat cocok untuk meditasi, yoga, dan kegiatan yang lain. Ada pendopo yang bisa digunakan untuk berbagai kegiatan."
388,Camping Hill Gedang Sari,"Gunungkidul, DIY",5.0,Pemandangan tempat ini sangat indah
389,Camping Hill Gedang Sari,"Gunungkidul, DIY",5.0,Suasana malam hari
390,Camping Hill Gedang Sari,"Gunungkidul, DIY",5.0,"sejuk, sangat nyaman."
391,Camping Hill Gedang Sari,"Gunungkidul, DIY",5.0,Minum
392,Camping Hill Gedang Sari,"Gunungkidul, DIY",5.0,Sempurna untuk pecinta alam
393,Watu Gendong Camping Hills Outbond Center Adventure,"Gunungkidul, DIY",5.0,"Tempat wisata alam yg menarik. Ada camping ground, motor trail mini, spot foto, agrowisata. Cuaca saat siang dan cerah bisa sangat panas dan terik namun ketika malam udara menjadi sejuk. Ga perlu pasang musik untuk memeriahkan suasana, karena kalo malem banyak suara jangkrik dan kodok yg menemani"
394,Watu Gendong Camping Hills Outbond Center Adventure,"Gunungkidul, DIY",4.0,"Tempat parkir luas, banyak aneka jajanan. Tidak ada retribusi. Fasilitas istirahat joglo, toilet & mushola ada. Pemandangan bagus. Top lah tempatnya"
395,Watu Gendong Camping Hills Outbond Center Adventure,"Gunungkidul, DIY",4.0,"Tempat wisata alam, dengan icon batu vulkanik. Lokasinya strategis dekat dengan jalan. Bisa untuk pertemuan dan acara kemah. Tersedia toilet, warung jajan makanan dan minuman."
396,Watu Gendong Camping Hills Outbond Center Adventure,"Gunungkidul, DIY",5.0,Dari klaten mampir tempat e simbah di ngawen gunungkidul terus cari tempat spot foto2 bareng sama keluarga Lokasinya luas
397,Watu Gendong Camping Hills Outbond Center Adventure,"Gunungkidul, DIY",5.0,Tempat asri sejuk enak buat santai sambil lihat pemandangan alam
398,Watu Gendong Camping Hills Outbond Center Adventure,"Gunungkidul, DIY",5.0,"wisata alam n kuliner di bulan puasa, semogat masih terus berlanjut n semakin maju n berkembang untuk UMKM di sekitar nya."
399,Watu Gendong Camping Hills Outbond Center Adventure,"Gunungkidul, DIY",5.0,"Tempat bermain yg luas ada gazebo dan balai pertemuan,, ada toilet,, view batu2 yg bagus,, cocok untuk kamping"
400,Watu Gendong Camping Hills Outbond Center Adventure,"Gunungkidul, DIY",5.0,panoramanya indah.. bisa untuk foto/film kolosal
401,Watu Gendong Camping Hills Outbond Center Adventure,"Gunungkidul, DIY",5.0,"Tempat yang bagus untuk berlibur. Hanya saja pada siang hari, cuaca bisa terasa sangat panas"
402,Watu Gendong Camping Hills Outbond Center Adventure,"Gunungkidul, DIY",5.0,Tempat yang cukup baik saat uji Pancar Radio HF 27MHz hingga bisa tembus ke Eropa
403,Watu Gendong Camping Hills Outbond Center Adventure,"Gunungkidul, DIY",5.0,semoga pandemi segera berakhir..wisata2 segera ramai kembali.
404,Watu Gendong Camping Hills Outbond Center Adventure,"Gunungkidul, DIY",5.0,"Asyik untuk menikmati pemandangan, apalagi menjelang sore lebih sejuk untuk melihat sunset."
405,Watu Gendong Camping Hills Outbond Center Adventure,"Gunungkidul, DIY",5.0,"Tempatnya sejuk walau pas siang hari, krn anginnya lumayan kencang"
406,Watu Gendong Camping Hills Outbond Center Adventure,"Gunungkidul, DIY",5.0,"Cantik bgt pas lagi cuacanya mendukung,"
407,Watu Gendong Camping Hills Outbond Center Adventure,"Gunungkidul, DIY",5.0,"Wisata Watu Gendong, recommended kesini pagi atau sore. Areanya lumayan luas, parkiran mobil ada. Hanya saja kalau kesini pas lagi hujan jalannya becek karena sebagian besar areanya masih tanah sama rumput."
408,Watu Gendong Camping Hills Outbond Center Adventure,"Gunungkidul, DIY",5.0,Luas banget tempatnya.
409,Watu Gendong Camping Hills Outbond Center Adventure,"Gunungkidul, DIY",5.0,Kalau kesini feel so fresh 🖤 …
410,Watu Gendong Camping Hills Outbond Center Adventure,"Gunungkidul, DIY",2.0,Lumayan ! Calculatore error' ! 2 esteh 2 nasih tumpang 2 telor dadar 4 krupuk 80 RB !
411,Watu Gendong Camping Hills Outbond Center Adventure,"Gunungkidul, DIY",5.0,"Tempat nongkrong & kulineran di alam terbuka, sejuk dan asri... Kadang ada live musiknya juga"
412,Watu Gendong Camping Hills Outbond Center Adventure,"Gunungkidul, DIY",5.0,"Tempatnya bagus. Tapi sayang wcnya tidak ada air, lalu rumput rumput liar banyak sekali, dan tidak ada penjagaan sama sekali"
413,Watu Gendong Camping Hills Outbond Center Adventure,"Gunungkidul, DIY",3.0,Menjelang sore lebih syahdu hehehee
414,Watu Gendong Camping Hills Outbond Center Adventure,"Gunungkidul, DIY",5.0,Recomeded..wisata murah meriah
415,Watu Gendong Camping Hills Outbond Center Adventure,"Gunungkidul, DIY",5.0,Tempat nyaman untuk menikmati keindahan alam Gunungkidul sisi utara
416,Watu Gendong Camping Hills Outbond Center Adventure,"Gunungkidul, DIY",5.0,Bagus buat ngopi dan santai atau sekedar melepas lelah biar fresh lagi
417,Watu Gendong Camping Hills Outbond Center Adventure,"Gunungkidul, DIY",5.0,Cocok buat campinh
418,Watu Gendong Camping Hills Outbond Center Adventure,"Gunungkidul, DIY",5.0,Cocok buat santai ... suasanya nyaman dan tdk begitu bising
419,Watu Gendong Camping Hills Outbond Center Adventure,"Gunungkidul, DIY",5.0,"Akses jalan bagus, ada jajanan ringan jg ada makanan berat"
420,Watu Gendong Camping Hills Outbond Center Adventure,"Gunungkidul, DIY",5.0,Sakorane ak pernah rene
421,Watu Gendong Camping Hills Outbond Center Adventure,"Gunungkidul, DIY",4.0,bagi yg ingin liburan hemat tempat ini sangat cocok
422,Watu Gendong Camping Hills Outbond Center Adventure,"Gunungkidul, DIY",4.0,"Tempat bermain baru di wilayah kelurahan beji, Gunungkidul..."
423,Watu Gendong Camping Hills Outbond Center Adventure,"Gunungkidul, DIY",5.0,Lumayan buat santai dan kulinernya khas
424,Watu Gendong Camping Hills Outbond Center Adventure,"Gunungkidul, DIY",5.0,Cocok untuk berbagai kegiatan outdoor... Nyaman.. 😌 …
425,Watu Gendong Camping Hills Outbond Center Adventure,"Gunungkidul, DIY",5.0,Murah meriah dan akses mudah dijangkau kendaraan apapun
426,Watu Gendong Camping Hills Outbond Center Adventure,"Gunungkidul, DIY",5.0,Asiikk..menarik..pemandangan mengesankan
